"group","id","time","y"
12,2,75,3
12,2,76,4
12,2,77,3
12,2,78,4
12,2,79,4
12,2,80,4
12,3,1,5
12,3,2,5
12,3,3,6
12,3,4,4
12,3,5,4
12,3,6,4
12,3,7,3
12,3,8,4
12,3,9,4
12,3,10,4
12,3,11,4
12,3,12,6
12,3,13,5
12,3,14,4
12,3,15,4
12,3,16,4
12,3,17,5
12,3,18,4
12,3,19,4
12,3,20,4
12,3,21,5
12,3,22,3
12,3,23,3
12,3,24,3
12,3,25,5
12,3,26,5
12,3,27,4
12,3,28,5
12,3,29,5
12,3,30,3
12,3,31,4
12,3,32,5
12,3,33,3
12,3,34,3
12,3,35,4
12,3,36,4
12,3,37,4
12,3,38,4
12,3,39,3
12,3,40,4
12,3,41,3
12,3,42,4
12,3,43,3
12,3,44,4
12,3,45,3
12,3,46,4
12,3,47,4
12,3,48,3
12,3,49,3
12,3,50,4
12,3,51,3
12,3,52,4
12,3,53,4
12,3,54,5
12,3,55,3
12,3,56,4
12,3,57,4
12,3,58,3
12,3,59,4
12,3,60,3
12,3,61,5
12,3,62,3
12,3,63,3
12,3,64,4
12,3,65,4
12,3,66,4
12,3,67,4
12,3,68,4
12,3,69,3
12,3,70,4
12,3,71,3
12,3,72,4
12,3,73,4
12,3,74,3
12,3,75,3
12,3,76,4
12,3,77,4
12,3,78,4
12,3,79,4
12,3,80,4
12,4,1,6
12,4,2,2
12,4,3,6
12,4,4,4
12,4,5,5
12,4,6,5
12,4,7,5
12,4,8,4
12,4,9,4
12,4,10,3
12,4,11,4
12,4,12,5
12,4,13,4
12,4,14,6
12,4,15,4
12,4,16,5
12,4,17,2
12,4,18,3
12,4,19,3
12,4,20,4
12,4,21,3
12,4,22,2
12,4,23,5
12,4,24,4
12,4,25,4
12,4,26,5
12,4,27,4
12,4,28,3
12,4,29,4
12,4,30,4
12,4,31,3
12,4,32,4
12,4,33,4
12,4,34,3
12,4,35,4
12,4,36,3
12,4,37,4
12,4,38,4
12,4,39,4
12,4,40,4
12,4,41,4
12,4,42,4
12,4,43,4
12,4,44,4
12,4,45,3
12,4,46,4
12,4,47,4
12,4,48,4
12,4,49,4
12,4,50,4
12,4,51,4
12,4,52,3
12,4,53,4
12,4,54,4
12,4,55,3
12,4,56,4
12,4,57,4
12,4,58,4
12,4,59,4
12,4,60,5
12,4,61,3
12,4,62,4
12,4,63,4
12,4,64,3
12,4,65,5
12,4,66,4
12,4,67,4
12,4,68,4
12,4,69,4
12,4,70,4
12,4,71,4
12,4,72,4
12,4,73,4
12,4,74,4
12,4,75,4
12,4,76,4
12,4,77,4
12,4,78,4
12,4,79,4
12,4,80,3
12,5,1,5
12,5,2,3
12,5,3,3
12,5,4,6
12,5,5,5
12,5,6,4
12,5,7,3
12,5,8,4
12,5,9,4
12,5,10,5
12,5,11,3
12,5,12,4
12,5,13,4
12,5,14,4
12,5,15,3
12,5,16,3
12,5,17,4
12,5,18,3
12,5,19,3
12,5,20,3
12,5,21,3
12,5,22,4
12,5,23,5
12,5,24,3
12,5,25,3
12,5,26,5
12,5,27,4
12,5,28,3
12,5,29,4
12,5,30,3
12,5,31,4
12,5,32,5
12,5,33,4
12,5,34,5
12,5,35,4
12,5,36,3
12,5,37,4
12,5,38,4
12,5,39,4
12,5,40,3
12,5,41,4
12,5,42,4
12,5,43,3
12,5,44,4
12,5,45,3
12,5,46,4
12,5,47,3
12,5,48,4
12,5,49,4
12,5,50,5
12,5,51,3
12,5,52,4
12,5,53,4
12,5,54,4
12,5,55,3
12,5,56,5
12,5,57,4
12,5,58,4
12,5,59,4
12,5,60,3
12,5,61,4
12,5,62,2
12,5,63,5
12,5,64,4
12,5,65,4
12,5,66,3
12,5,67,3
12,5,68,4
12,5,69,4
12,5,70,2
12,5,71,4
12,5,72,4
12,5,73,3
12,5,74,4
12,5,75,4
12,5,76,3
12,5,77,4
12,5,78,4
12,5,79,5
12,5,80,4
12,6,1,4
12,6,2,4
12,6,3,3
12,6,4,5
12,6,5,4
12,6,6,5
12,6,7,4
12,6,8,5
12,6,9,5
12,6,10,4
12,6,11,4
12,6,12,2
12,6,13,4
12,6,14,2
12,6,15,2
12,6,16,5
12,6,17,3
12,6,18,5
12,6,19,4
12,6,20,5
12,6,21,3
12,6,22,3
12,6,23,3
12,6,24,4
12,6,25,5
12,6,26,4
12,6,27,5
12,6,28,4
12,6,29,4
12,6,30,4
12,6,31,4
12,6,32,6
12,6,33,3
12,6,34,5
12,6,35,4
12,6,36,4
12,6,37,4
12,6,38,3
12,6,39,4
12,6,40,4
12,6,41,3
12,6,42,3
12,6,43,3
12,6,44,4
12,6,45,5
12,6,46,3
12,6,47,3
12,6,48,4
12,6,49,5
12,6,50,4
12,6,51,4
12,6,52,4
12,6,53,4
12,6,54,3
12,6,55,3
12,6,56,3
12,6,57,4
12,6,58,4
12,6,59,3
12,6,60,5
12,6,61,4
12,6,62,3
12,6,63,3
12,6,64,4
12,6,65,3
12,6,66,3
12,6,67,3
12,6,68,4
12,6,69,4
12,6,70,3
12,6,71,3
12,6,72,4
12,6,73,4
12,6,74,4
12,6,75,4
12,6,76,4
12,6,77,3
12,6,78,4
12,6,79,3
12,6,80,4
13,1,1,4
13,1,2,5
13,1,3,5
13,1,4,5
13,1,5,4
13,1,6,3
13,1,7,5
13,1,8,5
13,1,9,3
13,1,10,3
13,1,11,3
13,1,12,5
13,1,13,4
13,1,14,5
13,1,15,3
13,1,16,3
13,1,17,3
13,1,18,3
13,1,19,3
13,1,20,5
13,1,21,4
13,1,22,3
13,1,23,4
13,1,24,5
13,1,25,4
13,1,26,2
13,1,27,4
13,1,28,3
13,1,29,3
13,1,30,3
13,1,31,4
13,1,32,3
13,1,33,4
13,1,34,4
13,1,35,3
13,1,36,4
13,1,37,4
13,1,38,3
13,1,39,4
13,1,40,2
13,1,41,4
13,1,42,3
13,1,43,3
13,1,44,4
13,1,45,3
13,1,46,4
13,1,47,5
13,1,48,3
13,1,49,2
13,1,50,3
13,1,51,4
13,1,52,3
13,1,53,4
13,1,54,3
13,1,55,4
13,1,56,3
13,1,57,3
13,1,58,3
13,1,59,3
13,1,60,2
13,1,61,3
13,1,62,3
13,1,63,2
13,1,64,4
13,1,65,3
13,1,66,3
13,1,67,3
13,1,68,4
13,1,69,4
13,1,70,3
13,1,71,2
13,1,72,3
13,1,73,2
13,1,74,3
13,1,75,3
13,1,76,3
13,1,77,3
13,1,78,3
13,1,79,3
13,1,80,2
13,2,1,2
13,2,2,4
13,2,3,4
13,2,4,6
13,2,5,4
13,2,6,4
13,2,7,3
13,2,8,6
13,2,9,4
13,2,10,4
13,2,11,5
13,2,12,4
13,2,13,3
13,2,14,3
13,2,15,3
13,2,16,5
13,2,17,3
13,2,18,5
13,2,19,4
13,2,20,3
13,2,21,4
13,2,22,5
13,2,23,4
13,2,24,4
13,2,25,3
13,2,26,4
13,2,27,2
13,2,28,4
13,2,29,4
13,2,30,3
13,2,31,3
13,2,32,4
13,2,33,4
13,2,34,3
13,2,35,4
13,2,36,4
13,2,37,4
13,2,38,4
13,2,39,3
13,2,40,4
13,2,41,4
13,2,42,3
13,2,43,4
13,2,44,2
13,2,45,3
13,2,46,3
13,2,47,3
13,2,48,2
13,2,49,3
13,2,50,4
13,2,51,3
13,2,52,3
13,2,53,3
13,2,54,4
13,2,55,4
13,2,56,4
13,2,57,3
13,2,58,3
13,2,59,4
13,2,60,3
13,2,61,3
13,2,62,3
13,2,63,3
13,2,64,4
13,2,65,3
13,2,66,3
13,2,67,3
13,2,68,2
13,2,69,2
13,2,70,3
13,2,71,3
13,2,72,3
13,2,73,3
13,2,74,3
13,2,75,3
13,2,76,2
13,2,77,2
13,2,78,3
13,2,79,3
13,2,80,4
13,3,1,4
13,3,2,3
13,3,3,5
13,3,4,5
13,3,5,3
13,3,6,3
13,3,7,5
13,3,8,3
13,3,9,2
13,3,10,4
13,3,11,5
13,3,12,5
13,3,13,3
13,3,14,3
13,3,15,2
13,3,16,4
13,3,17,3
13,3,18,3
13,3,19,2
13,3,20,4
13,3,21,3
13,3,22,4
13,3,23,5
13,3,24,3
13,3,25,3
13,3,26,3
13,3,27,3
13,3,28,3
13,3,29,4
13,3,30,3
13,3,31,3
13,3,32,4
13,3,33,2
13,3,34,3
13,3,35,3
13,3,36,4
13,3,37,4
13,3,38,4
13,3,39,5
13,3,40,5
13,3,41,3
13,3,42,5
13,3,43,4
13,3,44,4
13,3,45,4
13,3,46,3
13,3,47,4
13,3,48,3
13,3,49,3
13,3,50,4
13,3,51,4
13,3,52,3
13,3,53,3
13,3,54,3
13,3,55,4
13,3,56,3
13,3,57,3
13,3,58,4
13,3,59,2
13,3,60,2
13,3,61,4
13,3,62,3
13,3,63,4
13,3,64,3
13,3,65,3
13,3,66,3
13,3,67,2
13,3,68,3
13,3,69,4
13,3,70,3
13,3,71,3
13,3,72,2
13,3,73,3
13,3,74,3
13,3,75,3
13,3,76,3
13,3,77,3
13,3,78,2
13,3,79,3
13,3,80,2
13,4,1,3
13,4,2,5
13,4,3,3
13,4,4,6
13,4,5,3
13,4,6,6
13,4,7,4
13,4,8,4
13,4,9,4
13,4,10,5
13,4,11,5
13,4,12,3
13,4,13,4
13,4,14,4
13,4,15,3
13,4,16,4
13,4,17,4
13,4,18,4
13,4,19,3
13,4,20,3
13,4,21,3
13,4,22,3
13,4,23,5
13,4,24,3
13,4,25,3
13,4,26,4
13,4,27,4
13,4,28,4
13,4,29,3
13,4,30,2
13,4,31,4
13,4,32,4
13,4,33,3
13,4,34,4
13,4,35,3
13,4,36,4
13,4,37,4
13,4,38,3
13,4,39,4
13,4,40,5
13,4,41,4
13,4,42,4
13,4,43,3
13,4,44,3
13,4,45,2
13,4,46,4
13,4,47,3
13,4,48,3
13,4,49,4
13,4,50,4
13,4,51,3
13,4,52,4
13,4,53,3
13,4,54,3
13,4,55,3
13,4,56,3
13,4,57,3
13,4,58,3
13,4,59,4
13,4,60,2
13,4,61,3
13,4,62,3
13,4,63,3
13,4,64,2
13,4,65,2
13,4,66,3
13,4,67,3
13,4,68,3
13,4,69,3
13,4,70,4
13,4,71,3
13,4,72,2
13,4,73,3
13,4,74,4
13,4,75,3
13,4,76,3
13,4,77,2
13,4,78,3
13,4,79,3
13,4,80,3
13,5,1,4
13,5,2,3
13,5,3,4
13,5,4,3
13,5,5,3
13,5,6,3
13,5,7,4
13,5,8,3
13,5,9,4
13,5,10,5
13,5,11,6
13,5,12,4
13,5,13,4
13,5,14,3
13,5,15,3
13,5,16,3
13,5,17,2
13,5,18,3
13,5,19,5
13,5,20,3
13,5,21,4
13,5,22,4
13,5,23,3
13,5,24,5
13,5,25,3
13,5,26,5
13,5,27,5
13,5,28,4
13,5,29,3
13,5,30,3
13,5,31,3
13,5,32,3
13,5,33,2
13,5,34,3
13,5,35,4
13,5,36,4
13,5,37,3
13,5,38,3
13,5,39,4
13,5,40,3
13,5,41,4
13,5,42,4
13,5,43,4
13,5,44,4
13,5,45,3
13,5,46,4
13,5,47,3
13,5,48,3
13,5,49,4
13,5,50,3
13,5,51,2
13,5,52,4
13,5,53,3
13,5,54,3
13,5,55,3
13,5,56,4
13,5,57,3
13,5,58,3
13,5,59,3
13,5,60,3
13,5,61,3
13,5,62,3
13,5,63,3
13,5,64,2
13,5,65,4
13,5,66,3
13,5,67,4
13,5,68,3
13,5,69,3
13,5,70,2
13,5,71,4
13,5,72,4
13,5,73,3
13,5,74,3
13,5,75,3
13,5,76,3
13,5,77,3
13,5,78,3
13,5,79,2
13,5,80,3
13,6,1,4
13,6,2,4
13,6,3,2
13,6,4,3
13,6,5,5
13,6,6,4
13,6,7,2
13,6,8,4
13,6,9,4
13,6,10,4
13,6,11,4
13,6,12,4
13,6,13,4
13,6,14,4
13,6,15,5
13,6,16,3
13,6,17,4
13,6,18,3
13,6,19,4
13,6,20,4
13,6,21,3
13,6,22,4
13,6,23,4
13,6,24,4
13,6,25,3
13,6,26,4
13,6,27,4
13,6,28,3
13,6,29,4
13,6,30,5
13,6,31,5
13,6,32,3
13,6,33,3
13,6,34,4
13,6,35,3
13,6,36,3
13,6,37,5
13,6,38,4
13,6,39,3
13,6,40,3
13,6,41,4
13,6,42,3
13,6,43,3
13,6,44,2
13,6,45,3
13,6,46,3
13,6,47,4
13,6,48,3
13,6,49,4
13,6,50,5
13,6,51,3
13,6,52,3
13,6,53,4
13,6,54,3
13,6,55,3
13,6,56,3
13,6,57,5
13,6,58,3
13,6,59,3
13,6,60,3
13,6,61,3
13,6,62,4
13,6,63,3
13,6,64,3
13,6,65,3
13,6,66,2
13,6,67,5
13,6,68,3
13,6,69,3
13,6,70,3
13,6,71,2
13,6,72,3
13,6,73,3
13,6,74,3
13,6,75,3
13,6,76,2
13,6,77,3
13,6,78,3
13,6,79,3
13,6,80,3
14,1,1,2
14,1,2,4
14,1,3,4
14,1,4,3
14,1,5,4
14,1,6,4
14,1,7,3
14,1,8,4
14,1,9,4
14,1,10,4
14,1,11,4
14,1,12,3
14,1,13,4
14,1,14,4
14,1,15,4
14,1,16,3
14,1,17,4
14,1,18,4
14,1,19,3
14,1,20,3
14,1,21,4
14,1,22,4
14,1,23,5
14,1,24,2
14,1,25,3
14,1,26,5
14,1,27,6
14,1,28,4
14,1,29,3
14,1,30,4
14,1,31,4
14,1,32,3
14,1,33,5
14,1,34,5
14,1,35,4
14,1,36,5
14,1,37,3
14,1,38,4
14,1,39,3
14,1,40,3
14,1,41,4
14,1,42,5
14,1,43,4
14,1,44,4
14,1,45,4
14,1,46,4
14,1,47,4
14,1,48,5
14,1,49,4
14,1,50,4
14,1,51,4
14,1,52,3
14,1,53,5
14,1,54,4
14,1,55,4
14,1,56,3
14,1,57,4
14,1,58,4
14,1,59,3
14,1,60,4
14,1,61,4
14,1,62,3
14,1,63,5
14,1,64,3
14,1,65,4
14,1,66,4
14,1,67,4
14,1,68,5
14,1,69,3
14,1,70,3
14,1,71,4
14,1,72,4
14,1,73,3
14,1,74,3
14,1,75,3
14,1,76,3
14,1,77,4
14,1,78,4
14,1,79,4
14,1,80,4
14,2,1,4
14,2,2,4
14,2,3,3
14,2,4,3
14,2,5,4
14,2,6,4
14,2,7,3
14,2,8,3
14,2,9,4
14,2,10,3
14,2,11,4
14,2,12,3
14,2,13,4
14,2,14,5
14,2,15,3
14,2,16,3
14,2,17,3
14,2,18,5
14,2,19,5
14,2,20,4
14,2,21,4
14,2,22,3
14,2,23,2
14,2,24,3
14,2,25,3
14,2,26,5
14,2,27,4
14,2,28,3
14,2,29,3
14,2,30,4
14,2,31,4
14,2,32,4
14,2,33,4
14,2,34,5
14,2,35,3
14,2,36,3
14,2,37,3
14,2,38,4
14,2,39,4
14,2,40,5
14,2,41,4
14,2,42,3
14,2,43,3
14,2,44,5
14,2,45,3
14,2,46,5
14,2,47,3
14,2,48,3
14,2,49,4
14,2,50,5
14,2,51,5
14,2,52,3
14,2,53,5
14,2,54,5
14,2,55,5
14,2,56,4
14,2,57,4
14,2,58,4
14,2,59,4
14,2,60,4
14,2,61,3
14,2,62,3
14,2,63,4
14,2,64,3
14,2,65,3
14,2,66,4
14,2,67,4
14,2,68,4
14,2,69,3
14,2,70,5
14,2,71,3
14,2,72,4
14,2,73,4
14,2,74,3
14,2,75,4
14,2,76,3
14,2,77,4
14,2,78,3
14,2,79,3
14,2,80,3
14,3,1,4
14,3,2,5
14,3,3,4
14,3,4,4
14,3,5,5
14,3,6,3
14,3,7,5
14,3,8,5
14,3,9,4
14,3,10,5
14,3,11,4
14,3,12,3
14,3,13,4
14,3,14,4
14,3,15,3
14,3,16,4
14,3,17,4
14,3,18,5
14,3,19,3
14,3,20,4
14,3,21,5
14,3,22,4
14,3,23,4
14,3,24,3
14,3,25,3
14,3,26,4
14,3,27,4
14,3,28,4
14,3,29,5
14,3,30,4
14,3,31,3
14,3,32,3
14,3,33,4
14,3,34,3
14,3,35,4
14,3,36,4
14,3,37,4
14,3,38,3
14,3,39,4
14,3,40,4
14,3,41,3
14,3,42,4
14,3,43,3
14,3,44,2
14,3,45,4
14,3,46,4
14,3,47,4
14,3,48,3
14,3,49,4
14,3,50,4
14,3,51,4
14,3,52,4
14,3,53,4
14,3,54,3
14,3,55,3
14,3,56,4
14,3,57,3
14,3,58,4
14,3,59,3
14,3,60,4
14,3,61,4
14,3,62,4
14,3,63,3
14,3,64,4
14,3,65,3
14,3,66,4
14,3,67,4
14,3,68,3
14,3,69,4
14,3,70,4
14,3,71,4
14,3,72,3
14,3,73,4
14,3,74,4
14,3,75,3
14,3,76,4
14,3,77,4
14,3,78,3
14,3,79,4
14,3,80,3
14,4,1,3
14,4,2,3
14,4,3,3
14,4,4,5
14,4,5,5
14,4,6,3
14,4,7,3
14,4,8,3
14,4,9,5
14,4,10,3
14,4,11,4
14,4,12,3
14,4,13,4
14,4,14,3
14,4,15,4
14,4,16,3
14,4,17,4
14,4,18,4
14,4,19,3
14,4,20,5
14,4,21,4
14,4,22,4
14,4,23,5
14,4,24,5
14,4,25,5
14,4,26,2
14,4,27,3
14,4,28,4
14,4,29,4
14,4,30,5
14,4,31,2
14,4,32,4
14,4,33,3
14,4,34,4
14,4,35,4
14,4,36,3
14,4,37,4
14,4,38,3
14,4,39,4
14,4,40,3
14,4,41,4
14,4,42,4
14,4,43,4
14,4,44,4
14,4,45,4
14,4,46,3
14,4,47,4
14,4,48,5
14,4,49,3
14,4,50,3
14,4,51,4
14,4,52,4
14,4,53,5
14,4,54,3
14,4,55,4
14,4,56,4
14,4,57,4
14,4,58,4
14,4,59,4
14,4,60,3
14,4,61,4
14,4,62,3
14,4,63,3
14,4,64,4
14,4,65,4
14,4,66,4
14,4,67,4
14,4,68,4
14,4,69,3
14,4,70,4
14,4,71,4
14,4,72,3
14,4,73,3
14,4,74,4
14,4,75,4
14,4,76,4
14,4,77,3
14,4,78,4
14,4,79,4
14,4,80,3
14,5,1,4
14,5,2,5
14,5,3,3
14,5,4,4
14,5,5,3
14,5,6,4
14,5,7,5
14,5,8,6
14,5,9,3
14,5,10,4
14,5,11,4
14,5,12,5
14,5,13,4
14,5,14,4
14,5,15,3
14,5,16,3
14,5,17,3
14,5,18,3
14,5,19,4
14,5,20,4
14,5,21,6
14,5,22,4
14,5,23,3
14,5,24,5
14,5,25,4
14,5,26,5
14,5,27,4
14,5,28,2
14,5,29,4
14,5,30,4
14,5,31,4
14,5,32,4
14,5,33,4
14,5,34,4
14,5,35,4
14,5,36,4
14,5,37,4
14,5,38,4
14,5,39,4
14,5,40,4
14,5,41,4
14,5,42,3
14,5,43,4
14,5,44,3
14,5,45,4
14,5,46,4
14,5,47,4
14,5,48,3
14,5,49,4
14,5,50,4
14,5,51,4
14,5,52,5
14,5,53,4
14,5,54,4
14,5,55,3
14,5,56,4
14,5,57,4
14,5,58,4
14,5,59,4
14,5,60,4
14,5,61,4
14,5,62,4
14,5,63,4
14,5,64,3
14,5,65,4
14,5,66,2
14,5,67,3
14,5,68,4
14,5,69,4
14,5,70,3
14,5,71,4
14,5,72,3
14,5,73,3
14,5,74,4
14,5,75,4
14,5,76,3
14,5,77,4
14,5,78,4
14,5,79,4
14,5,80,4
14,6,1,5
14,6,2,4
14,6,3,5
14,6,4,4
14,6,5,4
14,6,6,4
14,6,7,4
14,6,8,3
14,6,9,3
14,6,10,4
14,6,11,5
14,6,12,2
14,6,13,3
14,6,14,2
14,6,15,3
14,6,16,5
14,6,17,2
14,6,18,4
14,6,19,4
14,6,20,3
14,6,21,4
14,6,22,3
14,6,23,2
14,6,24,3
14,6,25,5
14,6,26,5
14,6,27,3
14,6,28,4
14,6,29,5
14,6,30,5
14,6,31,4
14,6,32,3
14,6,33,2
14,6,34,3
14,6,35,4
14,6,36,4
14,6,37,4
14,6,38,4
14,6,39,6
14,6,40,4
14,6,41,3
14,6,42,5
14,6,43,4
14,6,44,3
14,6,45,4
14,6,46,5
14,6,47,4
14,6,48,4
14,6,49,4
14,6,50,4
14,6,51,4
14,6,52,4
14,6,53,4
14,6,54,4
14,6,55,4
14,6,56,3
14,6,57,3
14,6,58,4
14,6,59,4
14,6,60,4
14,6,61,4
14,6,62,4
14,6,63,3
14,6,64,3
14,6,65,3
14,6,66,4
14,6,67,3
14,6,68,4
14,6,69,4
14,6,70,3
14,6,71,3
14,6,72,4
14,6,73,4
14,6,74,3
14,6,75,5
14,6,76,3
14,6,77,3
14,6,78,4
14,6,79,4
14,6,80,4
15,1,1,5
15,1,2,1
15,1,3,4
15,1,4,3
15,1,5,4
15,1,6,4
15,1,7,4
15,1,8,5
15,1,9,3
15,1,10,4
15,1,11,3
15,1,12,3
15,1,13,3
15,1,14,2
15,1,15,3
15,1,16,3
15,1,17,3
15,1,18,3
15,1,19,5
15,1,20,3
15,1,21,3
15,1,22,4
15,1,23,4
15,1,24,4
15,1,25,4
15,1,26,4
15,1,27,4
15,1,28,6
15,1,29,4
15,1,30,4
15,1,31,4
15,1,32,4
15,1,33,3
15,1,34,3
15,1,35,4
15,1,36,3
15,1,37,4
15,1,38,3
15,1,39,3
15,1,40,4
15,1,41,3
15,1,42,4
15,1,43,4
15,1,44,4
15,1,45,3
15,1,46,3
15,1,47,3
15,1,48,4
15,1,49,3
15,1,50,4
15,1,51,3
15,1,52,3
15,1,53,3
15,1,54,3
15,1,55,3
15,1,56,5
15,1,57,4
15,1,58,2
15,1,59,4
15,1,60,4
15,1,61,3
15,1,62,4
15,1,63,4
15,1,64,3
15,1,65,3
15,1,66,3
15,1,67,3
15,1,68,4
15,1,69,3
15,1,70,3
15,1,71,3
15,1,72,3
15,1,73,4
15,1,74,4
15,1,75,3
15,1,76,4
15,1,77,3
15,1,78,3
15,1,79,3
15,1,80,3
15,2,1,5
15,2,2,4
15,2,3,5
15,2,4,3
15,2,5,4
15,2,6,5
15,2,7,4
15,2,8,5
15,2,9,4
15,2,10,3
15,2,11,3
15,2,12,4
15,2,13,2
15,2,14,3
15,2,15,3
15,2,16,4
15,2,17,5
15,2,18,5
15,2,19,3
15,2,20,4
15,2,21,3
15,2,22,5
15,2,23,3
15,2,24,3
15,2,25,3
15,2,26,4
15,2,27,4
15,2,28,4
15,2,29,3
15,2,30,5
15,2,31,3
15,2,32,4
15,2,33,4
15,2,34,3
15,2,35,4
15,2,36,5
15,2,37,4
15,2,38,5
15,2,39,4
15,2,40,3
15,2,41,3
15,2,42,4
15,2,43,4
15,2,44,3
15,2,45,3
15,2,46,3
15,2,47,3
15,2,48,3
15,2,49,5
15,2,50,4
15,2,51,4
15,2,52,5
15,2,53,3
15,2,54,4
15,2,55,4
15,2,56,4
15,2,57,3
15,2,58,4
15,2,59,4
15,2,60,4
15,2,61,3
15,2,62,4
15,2,63,3
15,2,64,3
15,2,65,3
15,2,66,3
15,2,67,3
15,2,68,3
15,2,69,4
15,2,70,4
15,2,71,3
15,2,72,3
15,2,73,4
15,2,74,3
15,2,75,4
15,2,76,4
15,2,77,4
15,2,78,4
15,2,79,4
15,2,80,3
15,3,1,6
15,3,2,5
15,3,3,5
15,3,4,5
15,3,5,4
15,3,6,3
15,3,7,4
15,3,8,4
15,3,9,5
15,3,10,5
15,3,11,4
15,3,12,5
15,3,13,4
15,3,14,3
15,3,15,5
15,3,16,4
15,3,17,4
15,3,18,4
15,3,19,4
15,3,20,4
15,3,21,3
15,3,22,3
15,3,23,3
15,3,24,4
15,3,25,4
15,3,26,4
15,3,27,5
15,3,28,2
15,3,29,3
15,3,30,3
15,3,31,3
15,3,32,5
15,3,33,4
15,3,34,3
15,3,35,3
15,3,36,4
15,3,37,4
15,3,38,4
15,3,39,4
15,3,40,4
15,3,41,3
15,3,42,3
15,3,43,4
15,3,44,4
15,3,45,4
15,3,46,4
15,3,47,4
15,3,48,4
15,3,49,4
15,3,50,4
15,3,51,4
15,3,52,5
15,3,53,3
15,3,54,4
15,3,55,4
15,3,56,3
15,3,57,4
15,3,58,3
15,3,59,4
15,3,60,2
15,3,61,3
15,3,62,4
15,3,63,4
15,3,64,3
15,3,65,4
15,3,66,3
15,3,67,3
15,3,68,3
15,3,69,3
15,3,70,4
15,3,71,3
15,3,72,3
15,3,73,4
15,3,74,3
15,3,75,3
15,3,76,3
15,3,77,4
15,3,78,4
15,3,79,3
15,3,80,4
15,4,1,4
15,4,2,3
15,4,3,5
15,4,4,4
15,4,5,5
15,4,6,5
15,4,7,6
15,4,8,3
15,4,9,4
15,4,10,4
15,4,11,5
15,4,12,4
15,4,13,3
15,4,14,5
15,4,15,4
15,4,16,3
15,4,17,3
15,4,18,3
15,4,19,4
15,4,20,3
15,4,21,4
15,4,22,4
15,4,23,3
15,4,24,3
15,4,25,4
15,4,26,6
15,4,27,3
15,4,28,5
15,4,29,5
15,4,30,5
15,4,31,3
15,4,32,3
15,4,33,3
15,4,34,4
15,4,35,5
15,4,36,5
15,4,37,5
15,4,38,5
15,4,39,3
15,4,40,4
15,4,41,4
15,4,42,4
15,4,43,4
15,4,44,4
15,4,45,3
15,4,46,3
15,4,47,3
15,4,48,4
15,4,49,4
15,4,50,4
15,4,51,3
15,4,52,5
15,4,53,5
15,4,54,4
15,4,55,4
15,4,56,3
15,4,57,4
15,4,58,2
15,4,59,4
15,4,60,4
15,4,61,4
15,4,62,4
15,4,63,4
15,4,64,2
15,4,65,3
15,4,66,3
15,4,67,3
15,4,68,3
15,4,69,3
15,4,70,4
15,4,71,3
15,4,72,3
15,4,73,4
15,4,74,3
15,4,75,3
15,4,76,4
15,4,77,4
15,4,78,4
15,4,79,3
15,4,80,3
15,5,1,5
15,5,2,4
15,5,3,4
15,5,4,4
15,5,5,7
15,5,6,4
15,5,7,5
15,5,8,4
15,5,9,3
15,5,10,5
15,5,11,4
15,5,12,3
15,5,13,3
15,5,14,4
15,5,15,3
15,5,16,2
15,5,17,4
15,5,18,5
15,5,19,4
15,5,20,4
15,5,21,4
15,5,22,3
15,5,23,5
15,5,24,4
15,5,25,5
15,5,26,4
15,5,27,5
15,5,28,4
15,5,29,4
15,5,30,5
15,5,31,4
15,5,32,4
15,5,33,3
15,5,34,2
15,5,35,4
15,5,36,4
15,5,37,4
15,5,38,3
15,5,39,4
15,5,40,3
15,5,41,4
15,5,42,3
15,5,43,3
15,5,44,4
15,5,45,4
15,5,46,5
15,5,47,4
15,5,48,4
15,5,49,4
15,5,50,3
15,5,51,3
15,5,52,3
15,5,53,4
15,5,54,4
15,5,55,4
15,5,56,4
15,5,57,5
15,5,58,4
15,5,59,3
15,5,60,4
15,5,61,4
15,5,62,3
15,5,63,4
15,5,64,4
15,5,65,3
15,5,66,4
15,5,67,3
15,5,68,3
15,5,69,4
15,5,70,4
15,5,71,3
15,5,72,4
15,5,73,4
15,5,74,4
15,5,75,3
15,5,76,4
15,5,77,4
15,5,78,3
15,5,79,4
15,5,80,4
15,6,1,3
15,6,2,4
15,6,3,5
15,6,4,5
15,6,5,4
15,6,6,5
15,6,7,4
15,6,8,4
15,6,9,2
15,6,10,5
15,6,11,4
15,6,12,5
15,6,13,4
15,6,14,4
15,6,15,4
15,6,16,2
15,6,17,5
15,6,18,6
15,6,19,4
15,6,20,4
15,6,21,3
15,6,22,5
15,6,23,3
15,6,24,3
15,6,25,3
15,6,26,4
15,6,27,4
15,6,28,6
15,6,29,4
15,6,30,4
15,6,31,4
15,6,32,4
15,6,33,4
15,6,34,4
15,6,35,3
15,6,36,5
15,6,37,2
15,6,38,5
15,6,39,3
15,6,40,4
15,6,41,3
15,6,42,3
15,6,43,4
15,6,44,4
15,6,45,3
15,6,46,3
15,6,47,4
15,6,48,2
15,6,49,4
15,6,50,4
15,6,51,3
15,6,52,3
15,6,53,3
15,6,54,3
15,6,55,4
15,6,56,5
15,6,57,3
15,6,58,3
15,6,59,4
15,6,60,3
15,6,61,4
15,6,62,4
